Fri Jan  9 22:34:28 2015
('parms:', 'urban.srt', 75, 100, ' - tot-sys-kda:', 24.116700201207244, 498.1378057108478, 28.142633579253296, 4473, ' - anon-only-kda:', 45.87287024901704, 973.4252533615648, 54.99432066404543, 2289, 687)
('parms:', 'urban.srt', 75, 150, ' - tot-sys-kda:', 24.551307847082494, 504.4712036206729, 30.922870556673374, 4473, ' - anon-only-kda:', 46.399132321041215, 978.958652405757, 60.00780911062907, 2305, 700)
('parms:', 'urban.srt', 100, 50, ' - tot-sys-kda:', 30.5987033310977, 500.94657957701924, 20.801251956181535, 4473, ' - anon-only-kda:', 58.82089552238806, 983.6409352273955, 40.844600526777874, 2278, 679)
('parms:', 'urban.srt', 100, 100, ' - tot-sys-kda:', 31.240554437737536, 506.1815962092722, 23.862955510842834, 4473, ' - anon-only-kda:', 59.79379641764963, 989.1438531428897, 46.63128003494976, 2289, 687)
('parms:', 'urban.srt', 100, 150, ' - tot-sys-kda:', 31.713391459870333, 511.42704520488513, 26.966018332215516, 4473, ' - anon-only-kda:', 60.29761388286334, 992.4569081134277, 52.329284164859004, 2305, 700)
('parms:', 'city.srt', 25, 50, ' - tot-sys-kda:', 20.161067540676576, 367.795281376456, 29.294041905653753, 8543, ' - anon-only-kda:', 37.63775625140797, 707.8339916195232, 56.377337238116695, 4439, 1058)
('parms:', 'city.srt', 25, 100, ' - tot-sys-kda:', 20.38873931874049, 371.7269923399563, 31.56385344726677, 8543, ' - anon-only-kda:', 37.95733213563889, 713.1515148349981, 60.55468223669436, 4453, 1067)
('parms:', 'city.srt', 25, 150, ' - tot-sys-kda:', 20.79632447617933, 376.5275390839533, 33.87393187404893, 8543, ' - anon-only-kda:', 38.48248940441668, 717.5272733424521, 64.55163952710238, 4483, 1086)
('parms:', 'city.srt', 50, 50, ' - tot-sys-kda:', 39.07081821374224, 377.16476565211065, 24.58667915252253, 8543, ' - anon-only-kda:', 74.03018697904933, 725.8658691070019, 47.317864383870244, 4439, 1058)
('parms:', 'city.srt', 50, 100, ' - tot-sys-kda:', 39.66627648367084, 380.56748767929577, 26.743298607046704, 8543, ' - anon-only-kda:', 74.94093869301595, 730.1118453276945, 51.306534920278466, 4453, 1067)
('parms:', 'city.srt', 50, 150, ' - tot-sys-kda:', 40.32705138710055, 385.5981831050604, 28.93924850755004, 8543, ' - anon-only-kda:', 75.70109301806826, 734.8126875455122, 55.14789203658265, 4483, 1086)
('parms:', 'city.srt', 75, 50, ' - tot-sys-kda:', 54.52569355027508, 383.6732675289895, 21.54863631042959, 8543, ' - anon-only-kda:', 103.77359765712998, 738.3916928362598, 41.471052038747466, 4439, 1058)
('parms:', 'city.srt', 75, 100, ' - tot-sys-kda:', 56.230364040735104, 386.4167276149718, 23.18295680674236, 8543, ' - anon-only-kda:', 106.71884123063103, 741.3335064034818, 44.476083539187066, 4453, 1067)
('parms:', 'city.srt', 75, 150, ' - tot-sys-kda:', 57.529322252136254, 390.1283792188488, 25.158258223106635, 8543, ' - anon-only-kda:', 108.48248940441668, 743.4456265149732, 47.94267231764444, 4483, 1086)
('parms:', 'city.srt', 100, 50, ' - tot-sys-kda:', 67.81212688751025, 390.8109682137233, 19.25553084396582, 8543, ' - anon-only-kda:', 129.34377111962155, 752.1284301531513, 37.05789592250507, 4439, 1058)
('parms:', 'city.srt', 100, 100, ' - tot-sys-kda:', 70.11939599672246, 392.9911862861854, 20.626009598501696, 8543, ' - anon-only-kda:', 133.36469795643387, 753.9464865131106, 39.57062654390299, 4453, 1067)
('parms:', 'city.srt', 100, 150, ' - tot-sys-kda:', 72.24288891490109, 396.9608250958925, 22.237972609153694, 8543, ' - anon-only-kda:', 136.52130269908542, 756.4658328784764, 42.377648895828685, 4483, 1086)
Sat Jan 10 04:48:50 2015
